id_titulo,id_persona,orden_credito
8275,16694,5
8275,12948,6
8275,20201,7
8277,11855,1
8277,35098,2
8277,11484,3
8277,15063,4
8277,36446,5
8277,5105,6
8277,5382,7
8278,32789,1
8278,40122,2
8278,27154,3
8278,40352,4
8278,14373,5
8278,19270,6
8278,18340,7
8278,11779,8
8278,3029,9
8278,30469,10
8278,37427,11
8278,67,12
8280,1546,1
8280,3417,2
8280,25053,3
8280,25435,4
8280,6967,5
8280,21107,6
8280,29194,7
8280,39660,8
8280,37851,9
8281,38998,1
8281,31352,2
8281,4086,3
8281,24960,4
8282,18326,1
8282,18712,2
8282,3917,3
8282,38142,4
8282,21899,5
8282,26092,6
8282,16264,7
8283,17789,1
8283,31897,2
8283,25008,3
8283,22947,4
8283,2118,5
8283,16323,6
8284,39736,1
8284,22110,2
8284,1589,3
8284,11018,4
8284,11788,5
8284,18479,6
8284,39632,7
8285,17879,1
8285,34004,2
8285,16990,3
8285,5724,4
8285,23092,5
8285,8939,6
8285,20246,7
8285,15872,8
8285,25777,9
8285,17421,10
8286,30940,1
8286,18021,2
8286,17489,3
8286,39648,4
8286,3279,5
8286,13881,6
8286,7371,7
8286,13653,8
8286,34662,9
8286,12537,10
8287,24433,1
8287,3059,2
8287,31177,3
8287,2568,4
8287,27686,5
8287,4434,6
8287,6178,7
8287,10274,8
8287,10202,9
8287,27370,10
8287,4469,11
8287,38588,12
8287,40773,13
8289,16239,1
8289,16907,2
8289,4382,3
8289,2836,4
8289,17314,5
8289,23540,6
8289,32328,7
8289,25990,8
8290,91,1
8290,18996,2
8290,5839,3
8290,22035,4
8290,15820,5
8290,36971,6
8291,5565,1
8291,10727,2
8291,31530,3
8291,4670,4
8291,37311,5
8291,4859,6
8291,33918,7
8291,15279,8
8291,8918,9
8291,17616,10
8291,37059,11
8292,22208,1
8292,15637,2
8292,7382,3
8292,16042,4
8292,4449,5
8292,10315,6
8292,3115,7
8292,24223,8
8292,20915,9
8293,20436,1
8293,28464,2
8293,39523,3
8293,11997,4
8293,29387,5
8293,7537,6
8293,9604,7
8294,29786,1
8294,2258,2
8294,13944,3
8294,29389,4
8294,9330,5
8294,10090,6
8294,34294,7
8294,18706,8
8294,8608,9
8294,27890,10
8294,28706,11
8294,35004,12
8294,22373,13
8294,6324,14
8294,1911,15
8294,18873,16
8296,16737,1
8296,2629,2
8296,7809,3
8296,18336,4
8296,11531,5
8297,24317,1
8297,7193,2
8297,2077,3
8297,25348,4
8297,15457,5
8297,25353,6
8297,4761,7
8297,11205,8
8297,9334,9
8297,17126,10
8297,19557,11
8297,36104,12
8298,30882,1
8298,28592,2
8298,21096,3
8298,12314,4
8298,38116,5
8298,8923,6
8298,19554,7
8298,26841,8
8298,39285,9
8298,28583,10
8299,5057,1
8299,34440,2
8299,27757,3
8299,13670,4
8299,26889,5
8299,20946,6
8299,2409,7
8299,19049,8
8299,35728,9
8300,28926,1
8300,19534,2
8300,29329,3
8300,25559,4
8300,12776,5
8300,40180,6
8300,12886,7
8300,19960,8
8301,13328,1
8301,12326,2
8301,3174,3
8301,11523,4
8301,30599,5
8301,32114,6
8301,18528,7
8301,11364,8
8301,37265,9
8301,19455,10
8301,36310,11
8301,12327,12
8302,4676,1
8302,13137,2
8302,9640,3
8302,23293,4
8302,8268,5
8302,33618,6
8302,35986,7
8302,38859,8
8302,35770,9
8302,23809,10
8302,16640,11
8302,10645,12
8302,10482,13
8302,5530,14
8302,31883,15
8303,37753,1
8303,28320,2
8303,21712,3
8303,33647,4
8303,13776,5
8303,12814,6
8303,25701,7
8303,30565,8
8303,18051,9
8303,9939,10
8303,35489,11
8304,29920,1
8304,6884,2
8304,34642,3
8304,11837,4
8304,25391,5
8304,28842,6
8304,23000,7
8304,11835,8
8304,34902,9
8304,36210,10
8305,17689,1
8305,10673,2
8305,31678,3
8305,32461,4
8305,21183,5
8305,13679,6
8305,10678,7
8305,8565,8
8305,33162,9
8305,13988,10
8306,24198,1
8306,35760,2
8306,20956,3
8306,16017,4
8306,17313,5
8306,37359,6
8306,1013,7
8307,21046,1
8307,11835,2
8307,14633,3
8307,39745,4
8307,39893,5
8308,15484,1
8308,17034,2
8308,7752,3
8308,22437,4
8308,22066,5
8308,25521,6
8308,26693,7
8308,18619,8
8308,39333,9
8308,37377,10
8310,30002,1
8310,19728,2
8310,23653,3
8310,6636,4
8310,30097,5
8310,32596,6
8310,9469,7
8310,15484,8
8310,35084,9
8310,32401,10
8310,22432,11
8310,25712,12
8310,28646,13
8310,9010,14
8311,7630,1
8311,10536,2
8311,15778,3
8311,34529,4
8311,23045,5
8312,37149,1
8312,34671,2
8312,15699,3
8312,14047,4
8312,8949,5
8312,23396,6
8312,8604,7
8312,7476,8
8312,23215,9
8312,1342,10
8313,21478,1
8313,4102,2
8313,29247,3
8313,17622,4
8313,31447,5
8313,17621,6
8313,27736,7
8313,25675,8
8313,39509,9
8313,22267,10
8314,18432,1
8315,27791,1
8315,17639,2
8315,38662,3
8315,9165,4
8315,30570,5
8315,6,6
8315,20232,7
8315,28424,8
8315,25713,9
8315,17381,10
8316,33589,1
8316,32710,2
8316,22679,3
8316,9025,4
8316,2472,5
8316,23441,6
8318,8026,1
8318,38072,2
8318,809,3
8318,36342,4
8318,30537,5
8318,38204,6
8318,22164,7
8318,3874,8
8318,39669,9
8318,27775,10
8320,12508,1
8320,12161,2
8320,1457,3
8320,12916,4
8320,8728,5
8320,27386,6
8320,22277,7
8320,29773,8
8320,8021,9
8320,9401,10
8321,8359,1
8321,32389,2
8321,7382,3
8321,35708,4
8321,35916,5
8321,32108,6
8321,40182,7
8321,17523,8
8321,12814,9
8321,13177,10
8323,13758,1
8323,15207,2
8323,20717,3
8323,5660,4
8323,21892,5
8323,1452,6
8323,481,7
8323,24191,8
8323,38783,9
8323,20862,10
8324,40525,1
8324,39744,2
8324,8586,3
8324,17614,4
8325,15756,1
8325,22510,2
8325,19897,3
8325,21491,4
8325,10435,5
8325,2937,6
8325,4174,7
8325,22167,8
8325,26250,9
8326,16812,1
8326,39082,2
8326,15753,3
8326,8939,4
8326,19690,5
8326,10280,6
8326,18182,7
8326,38012,8
8326,20028,9
8326,31884,10
8326,20958,11
8326,1041,12
8326,18082,13
8326,17538,14
8326,7940,15
8327,34125,1
8327,26759,2
8327,10519,3
8327,163,4
8327,160,5
8327,858,6
8327,8907,7
8328,34125,1
8328,19447,2
8328,26759,3
8328,10519,4
8328,163,5
8328,160,6
8328,858,7
8328,26466,8
8328,30853,9
8329,34125,1
8329,26759,2
8329,10519,3
8329,163,4
8329,160,5
8329,858,6
8330,34125,1
8330,26759,2
8330,19447,3
8330,10519,4
8330,163,5
8330,858,6
8330,30853,7
8330,26466,8
8331,40736,1
8331,27081,2
8331,29035,3
8331,4150,4
8331,34159,5
8331,18921,6
8331,40287,7
8331,36234,8
8331,28359,9
8332,24527,1
8332,29349,2
8333,2018,1
8333,40610,2
8333,27511,3
8333,30295,4
8333,38547,5
8333,23161,6
8333,28548,7
8333,14845,8
8333,36132,9
8333,32393,10
8334,4534,1
8334,15793,2
8334,7778,3
8334,24492,4
8334,18284,5
8334,26749,6
8334,31990,7
8334,27268,8
8334,6412,9
8334,15760,10
8334,24215,11
8334,33190,12
8334,7935,13
8334,25043,14
8334,7620,15
8335,22946,1
8335,17144,2
8335,29285,3
8335,24426,4
8335,27546,5
8335,15470,6
8335,12731,7
8335,31958,8
8335,27733,9
8335,37539,10
8335,15791,11
8335,15900,12
8335,15439,13
8335,27672,14
8335,9293,15
8335,31569,16
8335,17807,17
8336,34247,1
8336,16330,2
8336,5864,3
8336,37847,4
8336,7316,5
8336,8906,6
8336,10423,7
8336,15938,8
8336,6441,9
8336,10418,10
8337,11782,1
8337,33378,2
8337,16528,3
8337,32103,4
8337,2106,5
8337,39031,6
8338,33597,1
8338,2405,2
8338,12413,3
8338,4332,4
8338,1667,5
8338,28010,6
8338,34312,7
8338,8989,8
8338,1896,9
8338,8652,10
8339,13664,1
8339,15702,2
8339,6432,3
8339,34435,4
8339,34421,5
8339,2907,6
8339,24098,7
8339,28010,8
8339,18378,9
8339,16969,10
8339,30940,11
8340,28444,1
8340,5897,2
8340,18077,3
8340,18214,4
8340,19192,5
8342,10977,1
8342,39101,2
8342,5652,3
8342,28332,4
8342,16947,5
8342,788,6
8342,1744,7
8342,2829,8
8342,7473,9
8342,26127,10
8342,35181,11
8342,24565,12
8342,6148,13
8342,8308,14
8342,2080,15
8342,3862,16
8342,19992,17
8342,21554,18
8342,36941,19
8342,39474,20
8342,3642,21
8342,32469,22
8342,5385,23
8342,34408,24
8342,7114,25
8342,6562,26
8342,21993,27
8342,21244,28
8342,10677,29
8342,27574,30
8342,31818,31
8342,37061,32
8342,9002,33
8342,37451,34
8343,27998,1
8343,32690,2
8343,18241,3
8343,39540,4
8343,28009,5
8344,10885,1
8344,18211,2
8344,4358,3
8344,23131,4
8344,28462,5
8344,29478,6
8344,26973,7
8344,4359,8
8345,15793,1
8345,31707,2
8345,260,3
8345,27270,4
8345,20960,5
8345,1940,6
8345,17179,7
8345,19591,8
8345,37376,9
8345,24903,10
8345,15539,11
8346,29247,1
8346,14774,2
8346,17738,3
8346,23051,4
8346,17142,5
8346,19482,6
8346,8903,7
8346,9436,8
8347,30143,1
8347,28240,2
8347,33679,3
8347,33805,4
8347,35352,5
8347,29674,6
8348,33937,1
8348,38388,2
8348,13409,3
8348,27953,4
8350,39014,1
8352,27791,1
8352,33626,2
8352,14592,3
8352,15707,4
8352,38824,5
8352,21111,6
8352,22599,7
8352,17037,8
8352,8959,9
8353,14163,1
8353,28547,2
8353,23610,3
8353,6674,4
8353,2011,5
8353,11719,6
8353,9739,7
8353,3359,8
8354,8796,1
8355,37668,1
8355,23285,2
8355,32730,3
8355,30831,4
8355,25338,5
8355,4447,6
8355,15913,7
8356,20221,1
8357,14093,1
8357,7382,2
8357,2413,3
8357,38770,4
8357,22202,5
8357,37839,6
8357,17871,7
8357,7718,8
8357,18636,9
8358,35065,1
8358,15755,2
8358,4983,3
8358,17475,4
8358,13285,5
8358,10910,6
8358,24472,7
8358,4410,8
8358,32105,9
8358,14238,10
8359,31159,1
8359,27054,2
8359,14286,3
8359,14627,4
8359,11897,5
8359,12383,6
8359,29497,7
8359,14713,8
8359,21954,9
8359,23863,10
8360,29434,1
8360,36427,2
8360,32212,3
8360,9470,4
8360,23880,5
8360,15346,6
8361,7946,1
8361,14456,2
8361,33327,3
8361,33660,4
8361,14582,5
8361,6306,6
8361,5040,7
8361,35483,8
8361,5146,9
8361,17797,10
8362,13651,1
8362,22414,2
8362,22296,3
8362,31573,4
8362,31796,5
8362,35856,6
8362,8935,7
8362,33015,8
8362,39043,9
8362,27599,10
8363,24785,1
8363,33864,2
8363,17503,3
8363,25307,4
8363,37357,5
8363,29269,6
8363,38012,7
8363,10311,8
8363,29323,9
8363,37809,10
8364,10201,1
8364,33855,2
8364,34837,3
8364,15589,4
8364,11832,5
8364,3637,6
8364,27766,7
8364,11777,8
8365,19006,1
8365,3637,2
8365,27766,3
8365,11832,4
8365,10201,5
8365,34837,6
8365,338,7
8365,19402,8
8365,34125,9
8365,16325,10
8366,31692,1
8366,16664,2
8366,17999,3
8366,22633,4
8366,16577,5
8366,11963,6
8366,31869,7
8366,37595,8
8366,9985,9
8366,35736,10
8367,24324,1
8367,31683,2
8367,12072,3
8367,36881,4
8367,1598,5
8367,8803,6
8367,8528,7
8367,11515,8
8367,30136,9
8367,4891,10
8368,22509,1
8368,10826,2
8368,824,3
8368,25931,4
8368,26069,5
8368,18189,6
8368,16344,7
8368,24080,8
8368,36800,9
8368,25964,10
8368,22295,11
8368,17622,12
8369,25989,1
8370,25450,1
8370,17144,2
8370,1432,3
8370,13944,4
8370,28469,5
8370,14736,6
8370,38889,7
8370,27658,8
8370,17815,9
8370,3047,10
8370,9088,11
8370,18755,12
8370,31538,13
8370,2688,14
8370,32197,15
8370,25751,16
8370,36353,17
8370,29972,18
8372,15649,1
8373,23944,1
8373,10900,2
8373,19696,3
8373,2082,4
8373,23285,5
8373,17226,6
8373,14590,7
8373,23731,8
8373,23056,9
8373,20327,10
8373,27133,11
8374,10980,1
8374,17212,2
8374,33119,3
8374,8915,4
8374,18290,5
8375,30336,1
8375,28304,2
8375,32606,3
8375,26991,4
8375,15022,5
8376,21762,1
8376,6205,2
8376,33383,3
8376,2122,4
8376,31083,5
8376,2178,6
8376,26574,7
8376,7280,8
8376,2845,9
8376,16010,10
8376,7643,11
8377,21920,1
8378,7719,1
8378,12716,2
8378,14171,3
8378,13510,4
8378,37586,5
8378,9445,6
8378,16659,7
8378,3020,8
8378,7503,9
8378,11510,10
8378,25628,11
8379,16646,1
8379,21846,2
8379,21527,3
8379,25484,4
8379,19652,5
8379,28879,6
8379,30547,7
8379,8513,8
8379,11249,9
8379,24347,10
8380,14133,1
8380,34160,2
8380,33430,3
8380,36627,4
8380,20407,5
8381,19853,1
8381,33395,2
8381,10234,3
8381,34827,4
8381,10264,5
8381,23051,6
8381,39572,7
8381,7382,8
8382,35964,1
8382,19865,2
8382,826,3
8382,12970,4
8382,40518,5
8382,7382,6
8382,39082,7
8382,12371,8
8382,19957,9
8382,3019,10
8382,29146,11
8382,20917,12
8382,20971,13
8382,23995,14
8382,28625,15
8382,38386,16
8382,38149,17
8383,35320,1
8384,22364,1
8384,5611,2
8384,20162,3
8384,26299,4
8384,20713,5
8384,4825,6
8385,29193,1
8385,3632,2
8385,15104,3
8385,22644,4
8385,5827,5
8385,37985,6
8385,17857,7
8385,34422,8
8385,19042,9
8385,6148,10
8386,16292,1
8386,6655,2
8386,623,3
8386,16106,4
8386,16423,5
8386,9367,6
8386,25437,7
8386,34966,8
8387,12326,1
8387,13345,2
8387,3174,3
8387,29577,4
8387,29522,5
8387,30599,6
8387,12327,7
8387,19455,8
8387,11523,9
8387,29589,10
8387,5917,11
8387,12388,12
8387,38867,13
8387,30594,14
8388,11414,1
8390,5157,1
8390,17178,2
8390,9184,3
8390,21970,4
8390,11172,5
8390,12229,6
8390,38385,7
8390,32993,8
8392,3489,1
8392,499,2
8392,19815,3
8392,5093,4
8393,628,1
8393,16036,2
8393,19426,3
8393,13125,4
8393,33105,5
8394,1671,1
8394,8751,2
8394,19596,3
8394,3826,4
8394,17615,5
8394,26586,6
8394,12213,7
8394,16591,8
8394,21567,9
8394,27736,10
8394,29399,11
8394,393,12
8394,29444,13
8394,17946,14
8395,39625,1
8395,30182,2
8395,22581,3
8395,3446,4
8395,34783,5
8395,12961,6
8395,34421,7
8395,7177,8
8395,17294,9
8395,37805,10
8396,16502,1
8396,23149,2
8396,30539,3
8396,31750,4
8396,24153,5
8396,5680,6
8396,31692,7
8396,1078,8
8396,15793,9
8396,4525,10
8396,29405,11
8396,29332,12
8397,38454,1
8397,24482,2
8397,34019,3
8397,38458,4
8397,37392,5
8397,13828,6
8397,39232,7
8397,24930,8
8397,6694,9
8398,7276,1
8398,7625,2
8398,7703,3
8398,10231,4
8398,17796,5
8398,5181,6
8398,28484,7
8398,16552,8
8398,17015,9
8398,24408,10
8398,12423,11
8399,7718,1
8399,16939,2
8399,30554,3
8399,28469,4
8399,3641,5
8399,3372,6
8399,653,7
8399,17615,8
8399,23076,9
8399,25800,10
8399,4511,11
8400,6691,1
8400,4834,2
8400,8820,3
8400,11422,4
8400,26445,5
8400,9288,6
8400,32259,7
8400,3074,8
8400,5277,9
8400,11011,10
8402,5724,1
8402,10298,2
8402,10283,3
8402,15806,4
8402,6596,5
8402,4615,6
8402,31582,7
8402,17422,8
8402,17434,9
8402,13928,10
8402,17826,11
8402,17175,12
8402,37989,13
8403,14822,1
8403,19939,2
8403,36960,3
8403,17124,4
8403,8725,5
8403,24780,6
8403,13083,7
8403,12514,8
8403,26169,9
8403,23487,10
8405,10594,1
8405,14773,2
8405,22441,3
8405,38936,4
8405,33942,5
8405,6285,6
8405,17799,7
8405,4618,8
8405,4872,9
8405,9893,10
8405,28648,11
8405,14618,12
8406,10594,1
8406,14773,2
8406,22441,3
8406,38936,4
8406,33942,5
8406,6285,6
8406,17799,7
8406,4618,8
8406,7364,9
8406,4872,10
8406,9893,11
8406,28648,12
8407,26105,1
8407,16934,2
8407,19045,3
8407,4464,4
8407,32304,5
8407,25173,6
8407,38770,7
8407,28589,8
8407,37091,9
8409,16882,1
8409,12128,2
8409,30079,3
8409,32794,4
8409,16098,5
8409,14256,6
8409,13772,7
8409,23967,8
8410,35767,1
8410,23282,2
8410,3096,3
8410,20732,4
8410,27614,5
8410,2751,6
8411,29677,1
8411,39590,2
8411,22554,3
8412,8796,1
8413,15988,1
8413,13297,2
8414,3140,1
8414,3050,2
8414,6325,3
8414,36010,4
8414,24807,5
8414,37980,6
8414,29576,7
8414,39621,8
8414,18470,9
8414,38876,10
8415,19853,1
8415,21569,2
8415,6218,3
8415,14618,4
8415,13094,5
8415,17451,6
8415,23870,7
8415,18722,8
8415,24788,9
8415,4409,10
8416,19853,1
8416,21569,2
8416,6218,3
8416,14618,4
8416,15585,5
8416,13094,6
8416,13896,7
8416,26622,8
8416,13943,9
8416,21331,10
8416,30916,11
8416,28160,12
8417,19853,1
8417,21569,2
8417,6218,3
8417,14618,4
8417,15585,5
8417,24526,6
8417,13896,7
8417,26622,8
8417,13943,9
8417,21331,10
8417,28160,11
8418,29708,1
8419,26234,1
8419,9846,2
8419,11437,3
8419,35261,4
8419,25475,5
8419,14684,6
8419,20402,7
8419,36222,8
8419,18134,9
8419,5741,10
8421,12730,1
8421,11550,2
8421,16502,3
8421,20313,4
8421,35797,5
8421,32006,6
8421,39290,7
8421,35811,8
8421,13081,9
8421,27736,10
8421,37513,11
8421,31192,12
8422,34440,1
8422,9793,2
8422,15385,3
8422,17486,4
8422,17943,5
8422,35276,6
8422,2845,7
8422,7925,8
8423,3028,1
8423,8831,2
8423,33948,3
8423,3272,4
8423,10427,5
8423,23301,6
8423,12415,7
8423,8938,8
8423,22831,9
8425,32162,1
8425,3864,2
8425,26974,3
8425,6347,4
8425,18568,5
8425,15644,6
8425,27242,7
8425,18886,8
8425,14614,9
8425,12081,10
8425,23712,11
8425,30896,12
8425,2525,13
8425,23130,14
8426,23978,1
8426,10291,2
8426,40485,3
8426,6689,4
8426,39121,5
8426,23833,6
8426,9877,7
8427,40746,1
8427,10689,2
8427,68,3
8427,7289,4
8427,23740,5
8427,33916,6
8427,7170,7
8428,13348,1
8428,24272,2
8428,5576,3
8428,17834,4
8428,12032,5
8428,13908,6
8428,6199,7
8428,21587,8
8428,32672,9
8430,4954,1
8430,18506,2
8430,27294,3
8431,16239,1
8431,2077,2
8431,7068,3
8431,31007,4
8431,20154,5
8431,26353,6
8431,12059,7
8431,13165,8
8431,26837,9
8431,35909,10
8431,11153,11
8431,8752,12
8431,4806,13
8431,9025,14
8431,24841,15
8431,29762,16
8433,37676,1
8433,22911,2
8433,18186,3
8433,3140,4
8433,11056,5
8433,27021,6
8433,1233,7
8433,12100,8
8434,21996,1
8434,30332,2
8434,12744,3
8434,28319,4
8434,31960,5
8434,31558,6
8434,15562,7
8435,21996,1
8435,30332,2
8435,12744,3
8435,31465,4
8435,28319,5
8435,31111,6
8435,36348,7
8435,27126,8
8436,32020,1
8436,31947,2
8436,13073,3
8436,20462,4
8436,39512,5
8436,4223,6
8436,32014,7
8436,31545,8
8436,17421,9
8436,17673,10
8438,9055,1
8438,22536,2
8438,12051,3
8439,37562,1
8439,14062,2
8439,5885,3
8439,5315,4
8439,16939,5
8439,3917,6
8442,23149,1
8442,19900,2
8442,14163,3
8442,26696,4
8442,24890,5
8442,11430,6
8442,26296,7
8442,15479,8
8442,10738,9
8442,31538,10
8442,28589,11
8442,37829,12
8442,26359,13
8442,34188,14
8442,25197,15
8443,35853,1
8443,17726,2
8443,16621,3
8443,30687,4
8443,4102,5
8443,10280,6
8443,5346,7
8443,8855,8
8443,7952,9
8443,19574,10
8443,26248,11
8443,2620,12
8443,29367,13
8443,28682,14
8443,29990,15
8444,24226,1
8444,10613,2
8444,37045,3
8445,803,1
8445,34349,2
8445,6020,3
8445,1800,4
8445,11416,5
8445,9240,6
8445,34176,7
8445,17267,8
8445,40347,9
8445,6816,10
8445,13092,11
8446,39531,1
8446,24317,2
8446,11464,3
8446,25675,4
8446,35856,5
8446,31105,6
8446,33327,7
8446,10188,8
8446,22307,9
8446,27275,10
8447,35856,1
8447,10956,2
8447,36365,3
8447,14739,4
8447,15881,5
8447,28547,6
8447,35959,7
8447,4473,8
8447,21864,9
8447,16709,10
8448,32662,1
8448,3401,2
8448,22374,3
8448,27772,4
8448,32402,5
8449,12730,1
8449,27830,2
8449,23771,3
8449,1193,4
8449,31357,5
8449,12571,6
8449,30915,7
8449,17160,8
8449,1404,9
8449,14462,10
8450,18710,1
8450,9427,2
8450,33173,3
8450,17699,4
8450,38010,5
8450,15880,6
8450,39580,7
8450,31939,8
8450,35664,9
8450,17741,10
8450,14630,11
8452,22507,1
8452,10985,2
8452,11568,3
8452,23249,4
8452,29405,5
8452,27989,6
8452,17895,7
8452,10214,8
8452,19617,9
8452,17314,10
8452,25307,11
8453,12821,1
8453,11017,2
8453,29247,3
8453,26302,4
8453,26267,5
8453,7470,6
8453,35067,7
8453,38869,8
8453,16661,9
8454,37810,1
8454,4464,2
8454,35708,3
8454,28519,4
8454,10972,5
8454,10807,6
8454,11638,7
8454,23465,8
8454,25704,9
8455,35883,1
8455,20260,2
8455,4699,3
8455,16423,4
8455,10917,5
8455,14224,6
8455,20971,7
8455,32226,8
8455,29916,9
8455,14210,10
8455,39575,11
8456,23249,1
8456,7264,2
8456,37777,3
8456,22815,4
8456,31045,5
8456,25216,6
8456,28881,7
8456,2610,8
8456,17151,9
8456,6074,10
8456,25978,11
8456,20284,12
8456,16500,13
8456,31879,14
8456,13362,15
8456,19431,16
8456,16015,17
8456,16918,18
8456,2779,19
8457,11492,1
8457,4249,2
8457,25303,3
8457,973,4
8457,29912,5
8457,32878,6
8457,20412,7
8457,167,8
8457,26461,9
8457,3437,10
8458,14593,1
8458,24433,2
8458,14950,3
8458,9064,4
8458,16812,5
8458,33070,6
8458,21886,7
8458,5348,8
8458,32662,9
8458,3119,10
8458,974,11
8458,9032,12
8458,29764,13
8458,3641,14
8458,19818,15
8458,26379,16
8458,5271,17
8458,9034,18
8459,32720,1
8459,5175,2
8459,11464,3
8459,31095,4
8459,4471,5
8459,32436,6
8459,23326,7
8459,5573,8
8459,13914,9
8459,28420,10
8460,2241,1
8460,20901,2
8460,14200,3
8460,34866,4
8460,16318,5
8460,33363,6
8460,30229,7
8460,13875,8
8461,30861,1
8461,11032,2
8461,10416,3
8461,14016,4
8461,40248,5
8461,33230,6
8461,30620,7
8461,23307,8
8461,23384,9
8462,37774,1
8462,22002,2
8462,10303,3
8462,28160,4
8462,29808,5
8462,5272,6
8462,2570,7
8462,25668,8
8462,7069,9
8462,18670,10
8464,19319,1
8464,35261,2
8464,15606,3
8464,40050,4
8464,5752,5
8464,40143,6
8464,34267,7
8464,18535,8
8464,13528,9
8464,8171,10
8465,16226,1
8465,5594,2
8465,17639,3
8465,30678,4
8465,16969,5
8465,17864,6
8465,12877,7
8465,6,8
8466,18712,1
8466,22959,2
8466,4473,3
8466,26302,4
8466,15791,5
8466,1091,6
8466,17605,7
8466,40517,8
8466,10633,9
8467,2702,1
8467,5608,2
8467,19913,3
8467,25857,4
8467,16652,5
8467,17151,6
8467,29690,7
8467,16612,8
8467,28625,9
8467,37155,10
8467,17689,11
8467,10835,12
8467,18910,13
8467,29301,14
8467,31859,15
8467,17720,16
8467,12226,17
8467,20650,18
8467,31723,19
8467,30933,20
8467,5460,21
8467,7839,22
8467,17478,23
8467,25580,24
8467,5589,25
8467,37160,26
8467,7564,27
8467,32196,28
8467,26602,29
8467,37127,30
8467,21139,31
8467,25978,32
8467,8845,33
8467,29800,34
8467,17774,35
8467,31818,36
8467,16858,37
8467,29926,38
8467,10305,39
8468,36137,1
8468,30585,2
8468,21162,3
8468,39739,4
8468,15612,5
8468,36240,6
8468,20607,7
8468,21130,8
8469,3509,1
8470,39560,1
8470,15600,2
8470,37249,3
8470,5377,4
8470,15821,5
8470,8252,6
8470,21110,7
8470,36695,8
8471,13260,1
8472,33062,1
8473,8026,1
8473,14885,2
8473,22979,3
8473,3402,4
8473,38072,5
8474,24785,1
8474,8581,2
8474,7507,3
8474,17990,4
8474,24546,5
8474,9170,6
8474,37143,7
8474,39126,8
8474,25988,9
8474,2469,10
8475,16834,1
8477,8583,1
8478,12307,1
8479,28650,1
8479,24145,2
8479,16783,3
8481,15874,1
8481,20162,2
8481,10692,3
8481,1594,4
8482,4319,1
8482,28393,2
8482,703,3
8482,11904,4
8482,4011,5
8482,14982,6
8482,26471,7
8483,2935,1
8483,12285,2
8483,7665,3
8483,8065,4
8483,33274,5
8483,13404,6
8483,16440,7
8483,1693,8
8483,16630,9
8483,13383,10
8483,30030,11
8483,39941,12
8483,36482,13
8483,2158,14
8483,5602,15
8483,4645,16
8483,24750,17
8483,7802,18
8483,21270,19
8483,35072,20
8483,39062,21
8483,19076,22
8483,13408,23
8483,1757,24
8483,18814,25
8483,12199,26
8483,12933,27
8483,958,28
8483,993,29
8484,10067,1
8484,16951,2
8484,24454,3
8484,16268,4
8484,10544,5
8484,7511,6
8485,20021,1
8485,19547,2
8485,10089,3
8485,26663,4
8485,9354,5
8485,26329,6
8485,35443,7
8485,31023,8
8485,25972,9
8486,13761,1
8486,4308,2
8486,30947,3
8486,20675,4
8486,39968,5
8486,2052,6
8486,40734,7
8487,27170,1
8487,24437,2
8487,8860,3
8487,5353,4
8487,16005,5
8487,22300,6
8487,1940,7
8487,30498,8
8487,8775,9
8487,34427,10
8488,33106,1
8488,25033,2
8488,10057,3
8488,16943,4
8488,14452,5
8488,27258,6
8488,28532,7
8488,24859,8
8488,13181,9
8488,15435,10
8488,12235,11
8489,17486,1
8489,37887,2
8489,29353,3
8489,4297,4
8489,30820,5
8489,9043,6
8490,25450,1
8490,20199,2
8490,9060,3
8490,18298,4
8490,17615,5
8490,4534,6
8490,10660,7
8490,39618,8
8490,9635,9
8491,2835,1
8491,40382,2
8491,21955,3
8491,29538,4
8492,25975,1
8492,19928,2
8492,32384,3
8492,6651,4
8493,21836,1
8493,26263,2
8493,5857,3
8493,1803,4
8493,8568,5
8493,12070,6
8493,37854,7
8493,4904,8
8493,27989,9
8493,24803,10
8493,19542,11
8494,13510,1
8494,32007,2
8494,33854,3
8494,8877,4
8494,3046,5
8494,12944,6
8494,36376,7
8494,27203,8
8495,17871,1
8495,69,2
8495,25771,3
8495,1930,4
8495,31573,5
8495,13012,6
8495,1918,7
8495,24378,8
8495,4855,9
8496,27791,1
8496,33638,2
8496,7778,3
8496,39448,4
8496,5631,5
8496,29724,6
8496,8305,7
8497,23242,1
8497,11454,2
8497,16561,3
8497,11133,4
8497,26048,5
8497,10058,6
8497,25767,7
8497,18077,8
8497,1375,9
8497,27148,10
8498,7131,1
8498,9211,2
8498,16975,3
8498,34467,4
8498,26304,5
8498,38096,6
8498,10503,7
8498,36799,8
8498,23047,9
8498,21196,10
8499,31943,1
8499,10429,2
8499,24357,3
8499,2611,4
8499,12542,5
8499,29419,6
8499,15939,7
8499,34183,8
8500,24895,1
8500,27170,2
8500,20049,3
8500,19710,4
8500,18156,5
8502,29269,1
8502,20245,2
8502,37455,3
8502,16725,4
8502,11189,5
8502,13917,6
8502,8299,7
8502,27720,8
8502,21293,9
8502,10743,10
8502,5065,11
8502,13806,12
8505,962,1
8505,2995,2
8505,30118,3
8505,22365,4
8505,3203,5
8506,18332,1
8506,12885,2
8506,11660,3
8506,33661,4
8506,5803,5
8506,7081,6
8506,22764,7
8506,15793,8
8507,35492,1
8507,12065,2
